"RoadTripStopTypeID"|"CategoryID"|"RoadTripStopName"|"RoadTripStopDescription"|"RoadTripStopAddressLine1"|"RoadTripStopCity"|"RoadTripStopState"|"RoadTripStopZip"|"RoadTripStopLat"|"RoadTripStopLong"|"RoadTripStopEmail"|"RoadTripStopPhone"|"TicketBookingURL"|"Image"|"EventDateTime"|"RoadTripStopURL"|"PlaceID"|"SunOpen"|"SunClose"|"MonOpen"|"MonClose"|"TueOpen"|"TueClose"|"WedOpen"|"WedClose"|"ThurOpen"|"ThurClose"|"FriOpen"|"FriClose"|"SatOpen"|"SatClose"
"2"|"NULL"|"Historic Fort Reno"|"Fort Reno began as a military camp in 1874 in the Indian Wars Era. In 1876 the fort was named by General Phil Sheridan, in honor of his friend Major General Jesse L. Reno, who was killed in the Civil War in 1863 at the Battle of South Mountain in Maryland. The cavalry and infantry stationed at Fort Reno played an important role in the transition of the area from Indian Territory status to Oklahoma statehood in 1907. United States Cavalry units, including the Buffalo Soldiers (Black soldiers of the 9th and 10th U.S. Cavalry, and the 24th and 25th Infantry), and the Cheyenne and Arapaho Indian Scouts, along with the U.S. Marshal Service, maintained the peace on the central plains until the turn of the century. In 1908, Fort Reno became one of three Army Quartermaster Remount Stations for the military, a role which it served through 1948. Specialized horse breeding and training of pack mules became the central focus of activity at Fort Reno. During World War II, 94-acres of an eastern portion of the Fort Reno lands served as an internment work-camp for German and Italian Prisoners of War. They were a part of General Rommel’s Afrikakorp captured in North Africa. in 1944, they built the Post Chapel located to the north of the Parade Grounds. The west side of the historic military cemetery is where seventy German and Italian Prisoners of War are interred."|"7107 W Cheyenne St"|"El Reno"|"OK"|"73036"|"35.56120019999999"|"-98.0332069"|"NULL"|"(405) 262-3987"|"http://www.fortreno.org/"|"https://www.historic66.com/wp-content/uploads/2020/12/14ab76a5bf03016bfcf5d4fa06f0a11f_.jpeg"|"NULL"|"https://maps.google.com/?cid=12058887789052531694"|"ChIJY6FIhTT7rYcR7pPFrI3GWac"|"NULL"|"NULL"|"NULL"|"NULL"|"10:00"|"16:00"|"10:00"|"16:00"|"10:00"|"16:00"|"10:00"|"16:00"|"10:00"|"16:00"
"2"|"NULL"|"Muffler Man Art Installation by John Cerney"|"A California-based artist conceived the cutout paintings of Muffler Men that were erected along Route 66"|"U.S. Rte 66"|"El Reno"|"OK"|"NULL"|"35.5224056"|"-97.95270839999999"|"NULL"|"NULL"|"NULL"|"https://www.historic66.com/wp-content/uploads/2020/12/e4a27ca7470272054ea42d56cb0e0d71_.jpeg"|"NULL"|"https://maps.google.com/?q=U.S.+Rte+66,+El+Reno,+OK,+USA&ftid=0x87da551856122831:0xfcbb87f98772852f"|"Eh1VLlMuIFJ0ZSA2NiwgRWwgUmVubywgT0ssIFVTQSIuKiwKFAoSCTEoElYYVdqHES-Fcof5h7v8EhQKEgmnM5bLNfuthxHgeB5ILpEjIA"|"NULL"|"NULL"|"NULL"|"NULL"|"NULL"|"NULL"|"NULL"|"NULL"|"NULL"|"NULL"|"NULL"|"NULL"|"NULL"|"NULL"
"2"|"NULL"|"Old Oil Station"|"NULL"|"550 S Walbaum Rd"|"Calumet"|"OK"|"73014"|"35.53180839999999"|"-98.23921639999999"|"NULL"|"(405) 884-2684"|"https://www.phillips66gas.com/?utm_source=G&utm_medium=local&utm_campaign=google-local"|"https://www.historic66.com/wp-content/uploads/2020/12/7dba1679ea68f5417f7cce35bbf3ce70_.jpeg"|"NULL"|"https://maps.google.com/?cid=3620742330226876278"|"ChIJlypZFunbrYcRdp9kQPd1PzI"|"00:00"|"NULL"|"NULL"|"NULL"|"NULL"|"NULL"|"NULL"|"NULL"|"NULL"|"NULL"|"NULL"|"NULL"|"NULL"|"NULL"
"2"|"NULL"|"Pony Truss Bridge"|"Scheduled for refurbishment, this bridge was built in 1932 and 1933, but did not open until 1934. The thirty eight pony truss spans are nearly one mile in length"|"OK-8"|"Geary"|"OK"|"NULL"|"35.5917746"|"-98.29829090000001"|"NULL"|"NULL"|"NULL"|"https://www.historic66.com/wp-content/uploads/2020/12/777fe65d3ef2f166cd160a9a406c8020_.jpeg"|"NULL"|"https://maps.google.com/?q=OK-8,+Geary,+OK,+USA&ftid=0x87ae67a259af89bf:0xc2fd01cf0edd833f"|"EhRPSy04LCBHZWFyeSwgT0ssIFVTQSIuKiwKFAoSCb-Jr1miZ66HET-D3Q7PAf3CEhQKEgn5ALB9BHiuhxHlHa7jS7LyYw"|"NULL"|"NULL"|"NULL"|"NULL"|"NULL"|"NULL"|"NULL"|"NULL"|"NULL"|"NULL"|"NULL"|"NULL"|"NULL"|"NULL"
"2"|"NULL"|"Territory Route 66 RV Park & Campgrounds"|"30/50 amp service, Full hookups"|"U.S. Rte 66"|"Hinton"|"OK"|"73047"|"35.5369949"|"-98.3830103"|"NULL"|"(405) 542-6566"|"https://www.territoryroute66.com/"|"https://www.historic66.com/wp-content/uploads/2020/12/5ca244d279c8a9b1c0e59a61317ea3c2_.jpeg"|"NULL"|"https://maps.google.com/?cid=5280961360477570529"|"ChIJQa0QCtDXrYcR4UXUq2C-SUk"|"00:00"|"NULL"|"NULL"|"NULL"|"NULL"|"NULL"|"NULL"|"NULL"|"NULL"|"NULL"|"NULL"|"NULL"|"NULL"|"NULL"
"2"|"NULL"|"Murals of El Reno"|"One of downtown El Reno’s walls is decorated with a 108-ft. wide mural showing the heritage of El Reno, Canadian County and western Oklahoma across nine panels. Artist Charlie Beecham originally painted this El Reno Heritage Mural in 1980 for OK Federal Savings and Loan Association, and over time, as the paint has worn away, Beecham has volunteered to restore his work with fresh coats of paint. The first panel features the Cheyenne-Araphao reservation, while the second panel represents the Darlington Indian Agency. The third panel highlights Fort Reno, and the fourth panel depicts a Rock Island Railroad train. The fifth panel pays tribute to El Reno as a chartered town in 1889, while the sixth panel details the original Oklahoma Land Run of 1889. In the seventh panel, Beecham painted Caddo Springs Station, while he chose to highlight Jesse Chisholm’s Trail in the eighth panel. In the ninth and final panel, Beecham painted Francisco Coronado traveling through on his 1541 journey through western Oklahoma."|"116 S Choctaw Ave"|"El Reno"|"OK"|"73036-2649"|"35.5325105"|"-97.95515809999999"|"NULL"|"NULL"|"NULL"|"https://www.historic66.com/wp-content/uploads/2020/12/728098e7be836ea2860035913c8c8b02_.jpeg"|"NULL"|"https://maps.google.com/?cid=15442281425012168197"|"ChIJH1mv9C37rYcRBZZ2qyMBTtY"|"NULL"|"NULL"|"NULL"|"NULL"|"NULL"|"NULL"|"NULL"|"NULL"|"NULL"|"NULL"|"NULL"|"NULL"|"NULL"|"NULL"
"2"|"NULL"|"Heartland of America"|"visitors can see - up close and personal - many artifacts from the late 1800s through the 1950s as they walk through the 32 major historical exhibits and nearly 40 aisle cabinet exhibits. In addition to the main exhibit building, the Heartland Museum features three historic theme buildings on the museum grounds."|"1600 S Frontage Rd"|"Weatherford"|"OK"|"73096-6119"|"35.5293239"|"-98.68599859999999"|"NULL"|"(580) 774-2212"|"http://oklahomaheartlandmuseum.com/"|"https://www.historic66.com/templates/data/images/sharepoi.svg"|"NULL"|"https://maps.google.com/?cid=5055469253205277686"|"ChIJP6UJ9ushrIcR9rs1MoCiKEY"|"NULL"|"NULL"|"NULL"|"NULL"|"09:00"|"17:00"|"09:00"|"17:00"|"09:00"|"17:00"|"09:00"|"17:00"|"13:00"|"16:00"
"2"|"NULL"|"Best Western Plus"|"NULL"|"525 E Main St"|"Weatherford"|"OK"|"73096"|"35.52618020000001"|"-98.7015989"|"NULL"|"(580) 772-3325"|"https://www.bestwestern.com/en_US/book/hotel-rooms.37019.html?iata=00171880&ssob=BLBWI0004G&cid=BLBWI0004G:google:gmb:37019"|"https://www.historic66.com/templates/data/images/sharepoi.svg"|"NULL"|"https://maps.google.com/?cid=4508189737967083025"|"ChIJP-Jd4GImrIcREd6WZ65OkD4"|"00:00"|"NULL"|"NULL"|"NULL"|"NULL"|"NULL"|"NULL"|"NULL"|"NULL"|"NULL"|"NULL"|"NULL"|"NULL"|"NULL"
"2"|"NULL"|"The Glancy Motel"|"NULL"|"217 W Gary Blvd"|"Clinton"|"OK"|"73601-2803"|"35.515845"|"-98.962911"|"NULL"|"NULL"|"https://www.facebook.com/The-Glancy-Motel-105011016209542/"|"https://www.historic66.com/wp-content/uploads/2020/12/c261b57ed67ae52338aecf5c7b321c02_.jpeg"|"NULL"|"https://maps.google.com/?cid=1840662328114989441"|"ChIJHSIVT2ccrIcRgcm8mqJYixk"|"NULL"|"NULL"|"NULL"|"NULL"|"NULL"|"NULL"|"NULL"|"NULL"|"NULL"|"NULL"|"NULL"|"NULL"|"NULL"|"NULL"
"2"|"NULL"|"Route 66 Cafe"|"NULL"|"301 W Gary Blvd"|"Clinton"|"OK"|"73601"|"35.5155408"|"-98.96383730000001"|"NULL"|"(580) 445-7008"|"NULL"|"https://www.historic66.com/wp-content/uploads/2020/12/ae3160f30457ef87dde76c79600792c6_.jpeg"|"NULL"|"https://maps.google.com/?cid=10814867815652271588"|"ChIJh7Ex5mccrIcR5CXCjPogFpY"|"09:00"|"14:00"|"07:00"|"14:00"|"NULL"|"NULL"|"07:00"|"14:00"|"17:00"|"20:00"|"17:00"|"20:00"|"07:00"|"20:00"
"2"|"NULL"|"McLain Rogers Park"|"Construction on the McLain Rogers Park, a joint project between the Civil Works Administration and Works Progress Administration, began in 1934. Named for the mayor, the park listed in the National Register of Historic Places in 2004, was accessed via Route 66 and an art deco gateway. The twelve acre park evolved to become a recreational center for area residents as well as a welcome respite for travelers. Amenities included a miniature golf course, tennis courts, a baseball field, picnic area, playground, volleyball court, a bathhouse, and amphitheater."|"Jaycee Ln"|"Clinton"|"OK"|"73601"|"35.5056364"|"-98.9738785"|"NULL"|"(580) 323-0217"|"http://www.clintonokla.org/"|"https://www.historic66.com/wp-content/uploads/2020/12/141e2975d4104edefe713c0d3cf16903_.jpeg"|"NULL"|"https://maps.google.com/?cid=16904659840935439218"|"ChIJxXRjyogcrIcRcqvEg49qmeo"|"00:00"|"NULL"|"NULL"|"NULL"|"NULL"|"NULL"|"NULL"|"NULL"|"NULL"|"NULL"|"NULL"|"NULL"|"NULL"|"NULL"
"2"|"NULL"|"Lucille’s Station"|"The station with living quarters above is a rare example of rural service stations built before 1930. Carl Ditmore built the facility in 1927 at the intersection of Route 66 and the Provine Road. When added to the National Register of Historic Places in 1997, the original name of Provine Station was used. IN 1941 Carl and Lucille Hamons purchased the property that included a store and motel. Hamon's Court as the property was named at the time. The motel closed in the 1962, Carl died in 1971 and Lucille in 1999."|"U.S. Rte 66"|"Hydro"|"OK"|"73048"|"35.5372502"|"-98.588157"|"NULL"|"(405) 258-0008"|"NULL"|"https://www.historic66.com/wp-content/uploads/2020/12/314beb9f83103395a6078538797edcf3_.jpeg"|"NULL"|"https://maps.google.com/?cid=7460985957085775080"|"ChIJxTdJ8Zk2AYcR6IRGrjK_imc"|"NULL"|"NULL"|"NULL"|"NULL"|"NULL"|"NULL"|"NULL"|"NULL"|"NULL"|"NULL"|"NULL"|"NULL"|"NULL"|"NULL"
"2"|"NULL"|"Lucille’s Roadhouse Diner"|"Enduring roadside pit stop with a Route 66-themed, retro diner & upscale steakhouse/cocktail lounge. Also expansive gift shop"|"1301 N Airport Rd"|"Weatherford"|"OK"|"73096"|"35.5384057"|"-98.6595952"|"NULL"|"(580) 772-8808"|"http://lucillesroadhouse.com/"|"https://www.historic66.com/templates/data/images/sharepoi.svg"|"NULL"|"https://maps.google.com/?cid=1828506428662132438"|"ChIJSaxW7Z8orIcR1q7stegoYBk"|"11:00"|"21:00"|"06:00"|"21:00"|"06:00"|"21:00"|"06:00"|"21:00"|"06:00"|"21:00"|"06:00"|"21:00"|"06:00"|"21:00"
"2"|"NULL"|"Stafford Air & Space Museum"|"The Stafford Air & Space Museum is named for NASA astronaut and Weatherford native Thomas P. Stafford, became a Smithsonian Affiliate in June 2010."|"3000 Logan Rd"|"Weatherford"|"OK"|"73096"|"35.54452"|"-98.670059"|"NULL"|"(580) 772-5871"|"http://staffordmuseum.org/"|"https://www.historic66.com/templates/data/images/sharepoi.svg"|"NULL"|"https://maps.google.com/?cid=6805947928658051746"|"ChIJFzDMETsmrIcRogJ455SVc14"|"13:00"|"17:00"|"09:00"|"17:00"|"09:00"|"17:00"|"09:00"|"17:00"|"09:00"|"17:00"|"09:00"|"17:00"|"09:00"|"17:00"
"2"|"NULL"|"Flamingo Inn"|"NULL"|"2000 W 3rd St"|"Elk City"|"OK"|"73644-4306"|"35.41112509999999"|"-99.42874139999999"|"NULL"|"(580) 225-1811"|"http://flamingoinnelkcity.us/"|"https://www.historic66.com/wp-content/uploads/2020/12/9ba05c6fc84c4d7005d3da926b4a1146_.jpeg"|"NULL"|"https://maps.google.com/?cid=15333616158970747120"|"ChIJM0pZkrPlq4cR8Bik1afyy9Q"|"NULL"|"NULL"|"NULL"|"NULL"|"NULL"|"NULL"|"NULL"|"NULL"|"NULL"|"NULL"|"NULL"|"NULL"|"NULL"|"NULL"
"2"|"NULL"|"National Rt 66 Museum"|"ROUTE 66 PASSPORT STAMP PLACE - World’s largest Route 66 Sign - 4 Museums in one (National Route 66 & Transportation, Farm & Ranch, Old Town, and Route 66 Blacksmith) - One of the largest Rt. 66 attractions in Oklahoma - 14 ft. tall Kachina Doll greets visitor at museum entrance"|"2117 W 3rd St"|"Elk City"|"OK"|"73644"|"35.4123502"|"-99.4369876"|"NULL"|"(580) 225-3542"|"https://www.visitelkcity.com/things-to-do/m.directory/107/view/11"|"https://www.historic66.com/wp-content/uploads/2020/12/a31b3d9073ef8ffe5dd980de108c98a6_.jpeg"|"NULL"|"https://maps.google.com/?cid=17884788711799271139"|"ChIJQ8IqNQHlq4cR4y62YZOIM_g"|"NULL"|"NULL"|"09:00"|"17:00"|"09:00"|"17:00"|"09:00"|"17:00"|"09:00"|"17:00"|"09:00"|"17:00"|"09:00"|"17:00"
"2"|"NULL"|"Old Town Museum"|"NULL"|"2717 W 3rd St"|"Elk City"|"OK"|"73644"|"35.4120204"|"-99.4368126"|"NULL"|"(580) 225-2207"|"http://visitelkcity.com/"|"https://www.historic66.com/wp-content/uploads/2020/12/60d31688ef3fb89222daf4e2589f7657_.jpeg"|"NULL"|"https://maps.google.com/?cid=16194573502904490157"|"ChIJQ_aJVsrlq4cRrViTYcyuvuA"|"13:00"|"17:00"|"09:00"|"17:00"|"09:00"|"17:00"|"09:00"|"17:00"|"09:00"|"17:00"|"09:00"|"17:00"|"09:00"|"17:00"
"2"|"NULL"|"Oklahoma Route 66 Museum"|"ROUTE 66 PASSPORT STAMP PLACE For the ultimate Route 66 experience, visit the Oklahoma Route 66 Museum in Clinton OK. The largest history museum from Chicago, Illinois to Santa Monica, California dedicated to the history and culture of Route 66, the most famous highway in the World. The museum’s galleries are designed to offer visitors a personal journey through the history of the nation’s most revered highway. Encounter the iconic ideas, images and myths of the Mother Road. Learn about the dreams and labor needed to make the road a reality. Experience the dust bowl as thousands streamed along the road, away from drought and despair and towards the “land of promise.” Listen to the sounds of the Big Band Era, when the roar of the big trucks and the welcome home cries to returning soldiers dominated the road. Touch the counter and sit in the booth of the 1950’s diner and feel the open road as America’s families vacationed along the length of Route 66. The museum also offers changing special exhibits, focusing on the Rt. 66 experience in our new Now and Future Gallery. And don’t forget to step into our gift shop for some Route 66 Memorabilia!"|"2229 W Gary Blvd"|"Clinton"|"OK"|"73601"|"35.50636099999999"|"-98.9869154"|"NULL"|"(580) 323-7866"|"http://www.okhistory.org/"|"https://www.historic66.com/wp-content/uploads/2020/12/50a85877c98010ef4c9145b754cbc68a_.jpeg"|"NULL"|"https://maps.google.com/?cid=8784464341109184450"|"ChIJ9Wv4H5ccrIcRwhfmscav6Hk"|"NULL"|"NULL"|"NULL"|"NULL"|"09:00"|"17:00"|"09:00"|"17:00"|"09:00"|"17:00"|"09:00"|"17:00"|"09:00"|"17:00"
"2"|"NULL"|"Tornado Dome"|"NULL"|"2020 Lexington Ave"|"Clinton"|"OK"|"73601"|"35.5038342"|"-98.98223519999999"|"NULL"|"NULL"|"NULL"|"https://www.historic66.com/wp-content/uploads/2020/12/d19c4a92c60ded84f7ee3b33af2f91de_.jpeg"|"NULL"|"https://maps.google.com/?cid=18327316980538070341"|"ChIJ5afDhZgdrIcRRdX0BrG1V_4"|"NULL"|"NULL"|"NULL"|"NULL"|"NULL"|"NULL"|"NULL"|"NULL"|"NULL"|"NULL"|"NULL"|"NULL"|"NULL"|"NULL"
"2"|"NULL"|"Kobel’s Cafe and Gas Station"|"NULL"|"NULL"|"Foss"|"OK"|"73647"|"35.4475749"|"-99.1706472"|"NULL"|"NULL"|"NULL"|"https://www.historic66.com/templates/data/images/sharepoi.svg"|"NULL"|"https://maps.google.com/?cid=7103269007182104477"|"ChIJr3EsYr0HrIcRnYch_Ybhk2I"|"NULL"|"NULL"|"NULL"|"NULL"|"NULL"|"NULL"|"NULL"|"NULL"|"NULL"|"NULL"|"NULL"|"NULL"|"NULL"|"NULL"
"2"|"NULL"|"Red Rock Custom"|"NULL"|"21393 Rte 66 N"|"Foss"|"OK"|"73647"|"35.44775089999999"|"-99.171843"|"NULL"|"(580) 660-1176"|"http://www.red-rock-custom.com/"|"https://www.historic66.com/wp-content/uploads/2020/12/89c1a85f6ecb6f5a346b4d861fae0f01_.jpeg"|"NULL"|"https://maps.google.com/?cid=6977760369706997717"|"ChIJrQX8v20HrIcR1RcvJBb81WA"|"NULL"|"NULL"|"08:00"|"17:30"|"08:00"|"17:30"|"08:00"|"17:30"|"08:00"|"17:30"|"08:00"|"17:00"|"NULL"|"NULL"
"2"|"NULL"|"Cotton Boll Motel"|"This motel was established by Woodrow and Viola Peck, cotton farmers, in 1960. The motel closed in 1979"|"605 Old US Hwy 66"|"Canute"|"OK"|"73626"|"35.4223345"|"-99.2788705"|"NULL"|"NULL"|"NULL"|"https://www.historic66.com/wp-content/uploads/2020/12/f239e88dc45dd08443b884c414f64037_.jpeg"|"NULL"|"https://maps.google.com/?cid=11264975854734799397"|"ChIJaaQPBir6q4cRJfLRANs7VZw"|"NULL"|"NULL"|"NULL"|"NULL"|"NULL"|"NULL"|"NULL"|"NULL"|"NULL"|"NULL"|"NULL"|"NULL"|"NULL"|"NULL"
"2"|"NULL"|"Timber Creek Bridge"|"A through Truss Bridge over Timber Creek built to carry Route 66 traffic in 1926"|"NULL"|"Sayre"|"OK"|"73662"|"35.344545"|"-99.58030219999999"|"NULL"|"NULL"|"https://bridgehunter.com/ok/beckham/17430000000000/"|"https://www.historic66.com/wp-content/uploads/2020/12/fe3651e233b4b2524971f861f8122ce4_.jpeg"|"NULL"|"https://maps.google.com/?cid=7199331688328102007"|"ChIJYzsbv2bBq4cRd4AC3wYq6WM"|"NULL"|"NULL"|"NULL"|"NULL"|"NULL"|"NULL"|"NULL"|"NULL"|"NULL"|"NULL"|"NULL"|"NULL"|"NULL"|"NULL"
"2"|"NULL"|"Windmill Lane"|"NULL"|"400 Oak Ave"|"Erick"|"OK"|"73645"|"35.21143989999999"|"-99.8650311"|"NULL"|"(580) 526-3019"|"http://erick.k12.ok.us/"|"https://www.historic66.com/wp-content/uploads/2020/12/6c7d9843f01e9e93ebeed77d3a32f225_.jpeg"|"NULL"|"https://maps.google.com/?cid=9241996950195944483"|"ChIJ28oMgQPLq4cRIzysj0IrQoA"|"NULL"|"NULL"|"NULL"|"NULL"|"NULL"|"NULL"|"NULL"|"NULL"|"NULL"|"NULL"|"NULL"|"NULL"|"NULL"|"NULL"
"2"|"NULL"|"Roger Miller Museum"|"NULL"|"101 S Sheb Wooley St"|"Erick"|"OK"|"73645"|"35.2148181"|"-99.86630439999999"|"NULL"|"(580) 526-3833"|"http://www.rogermillermuseum.com/"|"https://www.historic66.com/wp-content/uploads/2020/12/9020bf0e8cd9c8f71e0d21d4734521bd_.jpeg"|"NULL"|"https://maps.google.com/?cid=3393973823414531626"|"ChIJN_iQ6ALLq4cRKvaY2TXRGS8"|"NULL"|"NULL"|"NULL"|"NULL"|"NULL"|"NULL"|"NULL"|"NULL"|"NULL"|"NULL"|"NULL"|"NULL"|"NULL"|"NULL"
"2"|"NULL"|"Elm Motel Sign"|"NULL"|"Elm Ave"|"Erick"|"OK"|"73645"|"35.2098199"|"-99.87173849999999"|"NULL"|"NULL"|"NULL"|"https://www.historic66.com/wp-content/uploads/2020/12/90f66f3272140a717f00d9dee20fe042_.jpeg"|"NULL"|"https://maps.google.com/?q=Elm+Ave,+Erick,+OK+73645,+USA&ftid=0x87abcb1c5cbe03d7:0xc9b26fbe0278a468"|"Eh1FbG0gQXZlLCBFcmljaywgT0sgNzM2NDUsIFVTQSIuKiwKFAoSCdcDvlwcy6uHEWikeAK-b7LJEhQKEgknzHriD8urhxGEblWVv8y7eA"|"NULL"|"NULL"|"NULL"|"NULL"|"NULL"|"NULL"|"NULL"|"NULL"|"NULL"|"NULL"|"NULL"|"NULL"|"NULL"|"NULL"
"2"|"NULL"|"Sandhill Curiosity Shop"|"Located in downtown Erick, this unusual shop offers an experience and atmosphere not soon forgotten. Self-described ""redneck hoarder"" Harley Russell performs live, spontaneously and interactively for all those who visit the shop. Guests will find turn-of-the-century oak furniture, a variety of artwork, vintage musical instruments and a variety of objects both curious and fascinating. The Sandhills Curiosity Shop, known as the oldest brick building in Erick, can accommodate up to 75 people. Visitors can catch Harley on various days performing for singles, couples, families, tour bus groups and more. Refreshments are free, along with plenty of photo-ops. The Sandhills Curiosity Shop is considered one of the most unique roadside establishments along Route 66."|"201 S Sheb Wooley St"|"Erick"|"OK"|"73645"|"35.2137429"|"-99.8668143"|"NULL"|"(580) 729-1747"|"http://sandhill-shop.edan.io/"|"https://www.historic66.com/wp-content/uploads/2020/12/45dc38f4697af32f696bb30cda11ece6_.jpeg"|"NULL"|"https://maps.google.com/?cid=5640198007820841505"|"ChIJT-Mo6ATLq4cRIfIGfzQCRk4"|"NULL"|"NULL"|"NULL"|"NULL"|"11:00"|"17:30"|"11:00"|"17:30"|"11:00"|"17:30"|"11:00"|"17:30"|"10:00"|"16:00"
"2"|"NULL"|"West Winds Motel"|"This motel was built in 1948 and added to the National Register of Historic Places in 2004"|"623 Roger Miller Blvd"|"Erick"|"OK"|"73645"|"35.21514519999999"|"-99.8595938"|"NULL"|"NULL"|"NULL"|"https://www.historic66.com/wp-content/uploads/2020/12/e4c923c818a5f7d18c82cd6d52a7058f_.jpeg"|"NULL"|"https://maps.google.com/?cid=11694435321133233594"|"ChIJdelMihnLq4cRunXt_Pb6SqI"|"NULL"|"NULL"|"NULL"|"NULL"|"NULL"|"NULL"|"NULL"|"NULL"|"NULL"|"NULL"|"NULL"|"NULL"|"NULL"|"NULL"
"2"|"NULL"|"One Room Jail"|"Built in 1910 the single room jail features an iron barred door at the entrance. The interior also includes an iron barred window and displays about notorious outlaws. Outside, there is a randomly placed tombstone-style memorial paying homage to the graduating high school class of 1938."|"NULL"|"Texola"|"OK"|"73668"|"35.2200789"|"-99.9887114"|"NULL"|"NULL"|"NULL"|"https://www.historic66.com/wp-content/uploads/2020/12/7f8cfdc613307d5f5a1e5f14c37ff44e_.jpeg"|"NULL"|"https://maps.google.com/?cid=18143444693527955673"|"ChIJDWUZph80qocR2QiuF9J2yvs"|"00:00"|"NULL"|"NULL"|"NULL"|"NULL"|"NULL"|"NULL"|"NULL"|"NULL"|"NULL"|"NULL"|"NULL"|"NULL"|"NULL"
"2"|"NULL"|"Tumbleweed Bar & Grill"|"A true delight, this charming restaurant with superb pies and wonderful gift shop is a gem."|"615 E Main St"|"Gardner"|"KS"|"66030-1251"|"38.8105027"|"-94.91560899999999"|"NULL"|"(913) 856-4510"|"http://www.tumbleweedgardner.com/"|"https://www.historic66.com/wp-content/uploads/2020/12/8253708e50bd56e96c178778e0d74b0d_.jpeg"|"NULL"|"https://maps.google.com/?cid=17064601816840269118"|"ChIJF3_B6WejwIcRPu0_tvCk0ew"|"11:00"|"02:00"|"11:00"|"22:00"|"11:00"|"23:00"|"11:00"|"NULL"|"11:00"|"02:00"|"11:00"|"02:00"|"07:00"|"02:00"
